#gene_id	GO
SpGA2022_018172-R0	GO:0004842,GO:0005515,GO:0016567
SpGA2022_018173-R0	NA
SpGA2022_018174-R0	NA
SpGA2022_055487-R0	GO:0016021
SpGA2022_055488-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_018177-R0	NA
SpGA2022_018178-R0	GO:0016491
SpGA2022_018179-R0	GO:0016747
SpGA2022_055489-R0	GO:0009058,GO:0016844
SpGA2022_055490-R0	GO:0004842,GO:0016567
SpGA2022_018182-R0	GO:0000015,GO:0000287,GO:0004634,GO:0005634,GO:0006096,GO:0006352
SpGA2022_018183-R0	NA
SpGA2022_055491-R0	NA
SpGA2022_055492-R0	NA
SpGA2022_055493-R0	NA
SpGA2022_018187-R0	NA
SpGA2022_018188-R0	NA
SpGA2022_055494-R0	NA
SpGA2022_018190-R0	NA
SpGA2022_018191-R0	GO:0003924,GO:0005525
SpGA2022_018192-R0	GO:0006364,GO:0019843,GO:0042134
SpGA2022_018193-R0	NA
SpGA2022_018194-R0	GO:0000166,GO:0004812,GO:0004829,GO:0005524,GO:0005737,GO:0006435,GO:0043039
SpGA2022_055495-R0	GO:0000166,GO:0004812,GO:0004829,GO:0005524,GO:0005737,GO:0006418,GO:0006435
SpGA2022_055496-R0	GO:0004252,GO:0005515,GO:0006508
SpGA2022_018197-R0	NA
SpGA2022_018198-R0	NA
SpGA2022_018199-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_018200-R0	NA
SpGA2022_018201-R0	NA
SpGA2022_018202-R0	NA
SpGA2022_018203-R0	NA
SpGA2022_055497-R0	GO:0006400,GO:0008176
SpGA2022_055498-R0	GO:0005515
SpGA2022_018206-R0	GO:0004601,GO:0006979,GO:0020037,GO:0042744
SpGA2022_018207-R0	GO:0016791
SpGA2022_018208-R0	GO:0005515
SpGA2022_018209-R0	GO:0016791
SpGA2022_018210-R0	GO:0016730
SpGA2022_018211-R0	GO:0009058,GO:0016844
SpGA2022_018212-R0	GO:0003723
SpGA2022_018212-R1	NA
SpGA2022_018214-R0	NA
SpGA2022_018215-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_018216-R0	NA
SpGA2022_018217-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_018218-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_018219-R0	NA
SpGA2022_018220-R0	GO:0016787
SpGA2022_055500-R0	GO:0003684,GO:0006281
SpGA2022_018222-R0	NA
SpGA2022_018223-R0	GO:0005515
SpGA2022_055501-R0	GO:0005515
SpGA2022_018225-R0	NA
SpGA2022_055502-R0	NA
SpGA2022_018227-R0	NA
SpGA2022_018228-R0	NA
SpGA2022_018229-R0	NA
SpGA2022_018230-R0	GO:0003682
SpGA2022_018231-R0	NA
SpGA2022_018232-R0	GO:0003677,GO:0003700,GO:0006355
SpGA2022_018233-R0	GO:0003677,GO:0003700,GO:0006355
SpGA2022_018234-R0	NA
SpGA2022_055503-R0	GO:0005515,GO:0031519
SpGA2022_018236-R0	GO:0008270
SpGA2022_018237-R0	NA
SpGA2022_018238-R0	GO:0006508,GO:0008234
SpGA2022_018239-R0	NA
SpGA2022_018240-R0	NA
SpGA2022_055504-R0	GO:0003676,GO:0004386,GO:0005524
SpGA2022_018242-R0	GO:0015018,GO:0016020
SpGA2022_018243-R0	GO:0003676
SpGA2022_055505-R0	GO:0004617,GO:0006564,GO:0016616,GO:0051287
SpGA2022_018245-R0	GO:0005515
SpGA2022_018246-R0	NA
SpGA2022_055506-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_018248-R0	NA
SpGA2022_018249-R0	GO:0016788
SpGA2022_055507-R0	GO:0005849,GO:0031124
SpGA2022_018251-R0	NA
SpGA2022_018252-R0	NA
SpGA2022_055508-R0	GO:0006812,GO:0008324,GO:0016021,GO:0055085
SpGA2022_018253-R0	NA
SpGA2022_018255-R0	NA
SpGA2022_055509-R0	GO:0003676,GO:0005524
SpGA2022_055510-R0	GO:0000978,GO:0005667,GO:0006355,GO:0006357
SpGA2022_018258-R0	NA
SpGA2022_018259-R0	NA
SpGA2022_018260-R0	NA
SpGA2022_055511-R0	GO:0046983
SpGA2022_018262-R0	NA
SpGA2022_018263-R0	GO:0003735,GO:0005840,GO:0006412,GO:0019843
SpGA2022_018264-R0	GO:0008194
SpGA2022_018265-R0	NA
SpGA2022_055512-R0	NA
SpGA2022_018267-R0	NA
SpGA2022_018268-R0	NA
SpGA2022_018269-R0	GO:0015031
SpGA2022_018270-R0	NA
SpGA2022_018271-R0	NA
SpGA2022_018272-R0	NA
SpGA2022_018273-R0	GO:0006479,GO:0008276
SpGA2022_018274-R0	GO:0006479,GO:0008276
SpGA2022_018275-R0	GO:0003924,GO:0005525
SpGA2022_018276-R0	NA
SpGA2022_055513-R0	GO:0005515
SpGA2022_055514-R0	GO:0003999,GO:0005737,GO:0006168,GO:0009116
SpGA2022_018279-R0	NA
SpGA2022_055515-R0	GO:0005515
SpGA2022_018280-R0	GO:0003999,GO:0005737,GO:0006168,GO:0009116
SpGA2022_018281-R0	NA
SpGA2022_018282-R0	NA
SpGA2022_018283-R0	GO:0003676,GO:0003723,GO:0004672,GO:0005515,GO:0005524,GO:0006468,GO:1990904
SpGA2022_055516-R0	GO:0005985,GO:0005986,GO:0016157,GO:0016757,GO:0046524
SpGA2022_018285-R0	NA
SpGA2022_018286-R0	GO:0004843,GO:0008270,GO:0016579
SpGA2022_018287-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018288-R0	NA
SpGA2022_018289-R0	NA
SpGA2022_018290-R0	NA
SpGA2022_018291-R0	GO:0005509,GO:0006851
SpGA2022_018291-R1	GO:0005509,GO:0006851
SpGA2022_018293-R0	NA
SpGA2022_018294-R0	NA
SpGA2022_018295-R0	NA
SpGA2022_018296-R0	NA
SpGA2022_018297-R0	NA
SpGA2022_055518-R0	GO:0046872
SpGA2022_018299-R0	NA
SpGA2022_018299-R1	NA
SpGA2022_055520-R0	NA
SpGA2022_018302-R0	GO:0004386
SpGA2022_055521-R0	GO:0005515
SpGA2022_018303-R0	NA
SpGA2022_055522-R0	GO:0005198,GO:0005737,GO:0006886,GO:0016192,GO:0030117,GO:0030126
SpGA2022_018305	GO:0000290,GO:0008047,GO:0043085
SpGA2022_018305-R0	GO:0000290,GO:0008047,GO:0043085
SpGA2022_055523-R0	GO:0005524
SpGA2022_018307-R0	NA
SpGA2022_055524-R0	GO:0003854,GO:0006694,GO:0016616
SpGA2022_018309-R0	NA
SpGA2022_018310-R0	NA
SpGA2022_018311-R0	NA
SpGA2022_018312-R0	GO:0003824
SpGA2022_018312-R1	GO:0003824
SpGA2022_018313-R0	NA
SpGA2022_018314-R0	GO:0009116
SpGA2022_018315-R0	NA
SpGA2022_018315-R1	NA
SpGA2022_018317-R0	GO:0005515,GO:0008270
SpGA2022_018317-R1	GO:0005515
SpGA2022_018318-R0	GO:0000287,GO:0003824,GO:0004743,GO:0006096,GO:0030955
SpGA2022_055528	GO:0004482
SpGA2022_055528-R0	GO:0004482
SpGA2022_018320-R0	NA
SpGA2022_018321-R0	GO:0016020,GO:0016126,GO:0016628
SpGA2022_018322-R0	NA
SpGA2022_055529-R0	NA
SpGA2022_018324-R0	GO:0003677,GO:0003700,GO:0006355
SpGA2022_018325-R0	NA
SpGA2022_018326-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018327-R0	GO:0005515,GO:0005730,GO:0042273
SpGA2022_018328-R0	NA
SpGA2022_018329-R0	GO:0016021,GO:0022857,GO:0055085
SpGA2022_055530-R0	GO:0016021,GO:0022857,GO:0055085
SpGA2022_018331-R0	NA
SpGA2022_018332-R0	GO:0003677,GO:0008270
SpGA2022_055531-R0	GO:0005506,GO:0016226,GO:0051536
SpGA2022_018334-R0	GO:0003993,GO:0016787,GO:0046872
SpGA2022_018335-R0	NA
SpGA2022_018336-R0	NA
SpGA2022_055532-R0	GO:0004177,GO:0006508,GO:0008270
SpGA2022_018338-R0	NA
SpGA2022_018339-R0	NA
SpGA2022_055533-R0	GO:0003700,GO:0005634,GO:0006355,GO:0009737,GO:0045893
SpGA2022_018341-R0	NA
SpGA2022_055534-R0	NA
SpGA2022_018343-R0	GO:0006351,GO:0043565
SpGA2022_018344-R0	NA
SpGA2022_018345-R0	NA
SpGA2022_018346-R0	GO:0016020,GO:0016192,GO:0048193
SpGA2022_018347-R0	NA
SpGA2022_018348-R0	NA
SpGA2022_055535-R0	GO:0016021,GO:0016192
SpGA2022_018350-R0	GO:0005515,GO:0009555
SpGA2022_018351-R0	GO:0003676,GO:0003723,GO:0004523,GO:0016070
SpGA2022_018352-R0	GO:0009269
SpGA2022_055536-R0	NA
SpGA2022_055537-R0	GO:0035091
SpGA2022_018355-R0	NA
SpGA2022_018356-R0	NA
SpGA2022_018357-R0	GO:0005515
SpGA2022_055538-R0	GO:0016021,GO:0016192
SpGA2022_055539-R0	GO:0005634,GO:0006338,GO:0006355,GO:0043486
SpGA2022_018361-R0	GO:0005515
SpGA2022_018362-R0	NA
SpGA2022_018363-R0	NA
SpGA2022_055540-R0	GO:0016020,GO:0022857,GO:0055085
SpGA2022_018365-R0	NA
SpGA2022_018366-R0	NA
SpGA2022_018367-R0	GO:0003677
SpGA2022_018368-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_018369-R0	NA
SpGA2022_018370-R0	NA
SpGA2022_018371-R0	NA
SpGA2022_018372-R0	NA
SpGA2022_018373-R0	GO:0003676,GO:0004535,GO:0030014
SpGA2022_018374-R0	GO:0045892
SpGA2022_018376-R0	NA
SpGA2022_018377-R0	GO:0004190,GO:0006508
SpGA2022_018378-R0	NA
SpGA2022_055541-R0	GO:0000145,GO:0006887
SpGA2022_055542-R0	GO:0000145,GO:0006887
SpGA2022_018381-R0	NA
SpGA2022_055543-R0	NA
SpGA2022_055544-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018384-R0	GO:0005515
SpGA2022_018384-R1	GO:0005515
SpGA2022_018385-R0	GO:0007034
SpGA2022_018386-R0	NA
SpGA2022_018387-R0	GO:0004842,GO:0016567
SpGA2022_018388-R0	NA
SpGA2022_018389-R0	NA
SpGA2022_018390-R0	NA
SpGA2022_055546-R0	GO:0055085
SpGA2022_055547-R0	GO:0005515
SpGA2022_055548-R0	GO:0003700,GO:0006355
SpGA2022_018395-R0	GO:0005384,GO:0030026
SpGA2022_018396-R0	GO:0016567,GO:0016740
SpGA2022_055549-R0	GO:0016021,GO:0016192
SpGA2022_018398-R0	GO:0005515
SpGA2022_055550-R0	GO:0005515
SpGA2022_055551-R0	NA
SpGA2022_018401-R0	NA
SpGA2022_055552-R0	GO:0005634
SpGA2022_055553-R0	GO:0003676,GO:0003723,GO:0005634,GO:0006397
SpGA2022_055554-R0	GO:0016409
SpGA2022_055555-R0	GO:0004843,GO:0016579
SpGA2022_018405-R0	GO:0003824,GO:0004514,GO:0004516,GO:0009435
SpGA2022_018406-R0	NA
SpGA2022_018407-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_055556-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018409-R0	GO:0071569
SpGA2022_018410-R0	GO:0016020,GO:0030001,GO:0046873,GO:0055085
SpGA2022_055557-R0	GO:0007064
SpGA2022_018412-R0	NA
SpGA2022_018413-R0	GO:0016616
SpGA2022_018414-R0	GO:0003677,GO:0003899,GO:0006351,GO:0032549
SpGA2022_018415-R0	GO:0015078,GO:0033177,GO:0033179,GO:1902600
SpGA2022_055558-R0	GO:0005515
SpGA2022_018417-R0	GO:0005515
SpGA2022_018418-R0	GO:0010277,GO:0016491,GO:0051537
SpGA2022_018419-R0	GO:0016021
SpGA2022_018421-R0	NA
SpGA2022_055559-R0	NA
SpGA2022_018422-R0	NA
SpGA2022_018423-R0	NA
SpGA2022_055560-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_055561-R0	GO:0006486,GO:0008417,GO:0016020
SpGA2022_018427-R0	GO:0005975,GO:0033926
SpGA2022_018428-R0	NA
SpGA2022_018429-R0	GO:0003690,GO:0006355
SpGA2022_018430-R0	GO:0000178,GO:0006396
SpGA2022_055562-R0	GO:0000166,GO:0003676,GO:0004386,GO:0005524,GO:0006260,GO:0006281,GO:0006310,GO:0043138,GO:0044237
SpGA2022_018432-R0	GO:0016021
SpGA2022_018433-R0	GO:0009055,GO:0022900,GO:0051536,GO:0051537
SpGA2022_055563-R0	GO:0003677,GO:0003824,GO:0003887,GO:0006261
SpGA2022_018436-R0	NA
SpGA2022_018437-R0	NA
SpGA2022_018438-R0	NA
SpGA2022_018439-R0	GO:0016020,GO:0030001,GO:0046873
SpGA2022_018440-R0	GO:0005515,GO:0008017,GO:0010330,GO:0051211,GO:2001006
SpGA2022_055564-R0	NA
SpGA2022_018441-R0	GO:0004190,GO:0006508
SpGA2022_018442-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_018443-R0	GO:0000427
SpGA2022_018444-R0	NA
SpGA2022_018445-R0	NA
SpGA2022_018446-R0	NA
SpGA2022_018447-R0	GO:0003951,GO:0006741,GO:0019674
SpGA2022_055565-R0	GO:0005515,GO:0005634,GO:0008270,GO:0010452,GO:0018024,GO:0046975
SpGA2022_055566-R0	GO:0015095,GO:0015693,GO:0016021
SpGA2022_018450-R0	GO:0006886
SpGA2022_018451-R0	NA
SpGA2022_018452-R0	NA
SpGA2022_018453-R0	NA
SpGA2022_018454-R0	GO:0005524,GO:0016887,GO:0036402
SpGA2022_018455-R0	GO:0016301,GO:0046854,GO:0048015
SpGA2022_055567-R0	GO:0006486,GO:0016757
SpGA2022_018458-R0	GO:0005515
SpGA2022_018459-R0	NA
SpGA2022_018460-R0	NA
SpGA2022_018461-R0	GO:0046983
SpGA2022_018462-R0	GO:0008270
SpGA2022_018463-R0	GO:0005786,GO:0006614,GO:0008312,GO:0030942,GO:0048500
SpGA2022_055568-R0	GO:0004568,GO:0005975,GO:0006032,GO:0008061,GO:0016998
SpGA2022_055569-R0	NA
SpGA2022_055570-R0	GO:0003676
SpGA2022_055571-R0	GO:0003854,GO:0006694,GO:0016616
SpGA2022_018467-R0	NA
SpGA2022_018469-R0	NA
SpGA2022_018470-R0	NA
SpGA2022_018471-R0	NA
SpGA2022_018472-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_055572-R0	NA
SpGA2022_018473-R0	NA
SpGA2022_055573-R0	GO:0005515
SpGA2022_018476-R0	GO:0005515
SpGA2022_018477-R0	NA
SpGA2022_055574-R0	GO:0003735,GO:0005840,GO:0006412,GO:0008097
SpGA2022_055575-R0	GO:0003676,GO:0003723,GO:0003724,GO:0005524,GO:0006401
SpGA2022_018480-R0	NA
SpGA2022_018481-R0	GO:0004553,GO:0005975
SpGA2022_018482-R0	NA
SpGA2022_055576-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_018484-R0	GO:0016491
SpGA2022_018485-R0	GO:0004650,GO:0005975
SpGA2022_018486-R0	GO:0005515
SpGA2022_055577-R0	GO:0004553,GO:0004563,GO:0005975
SpGA2022_018488-R0	GO:0003676,GO:0003723,GO:0005634,GO:0006396,GO:1990904
SpGA2022_018489-R0	NA
SpGA2022_055578-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_055579-R0	NA
SpGA2022_018491-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_055580-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018494-R0	GO:0005524,GO:0016887,GO:0042026
SpGA2022_018495-R0	GO:0006355,GO:0042393
SpGA2022_018496-R0	GO:0005515,GO:0008270
SpGA2022_018496-R1	GO:0005515,GO:0008270
SpGA2022_055582-R0	GO:0071949
SpGA2022_018498-R0	GO:0003677,GO:0006355
SpGA2022_018499-R0	GO:0003924,GO:0005525
SpGA2022_018500-R0	NA
SpGA2022_018501-R0	NA
SpGA2022_055583-R0	GO:0003824,GO:0006482,GO:0051723
SpGA2022_018503-R0	NA
SpGA2022_018504-R0	GO:0003676,GO:0003723
SpGA2022_018505-R0	GO:0005829,GO:0006777
SpGA2022_018506-R0	GO:0005515
SpGA2022_018507-R0	GO:0016491
SpGA2022_018508-R0	GO:0000724,GO:0003677
SpGA2022_018509-R0	GO:0006486,GO:0016020,GO:0016758
SpGA2022_018510-R0	NA
SpGA2022_018511-R0	NA
SpGA2022_055584-R0	GO:0010265
SpGA2022_055585-R0	GO:0005515
SpGA2022_018513-R0	NA
SpGA2022_018514-R0	NA
SpGA2022_055586-R0	NA
SpGA2022_018517-R0	GO:0004017,GO:0005524,GO:0006139,GO:0016776,GO:0019205
SpGA2022_018518-R0	GO:0016020,GO:0016192
SpGA2022_018519-R0	GO:0006725,GO:0008198,GO:0008270,GO:0016491,GO:0016701
SpGA2022_018520-R0	NA
SpGA2022_055587-R0	GO:0003824,GO:0004789,GO:0008972,GO:0009228
SpGA2022_018522-R0	GO:0005515
SpGA2022_018523-R0	GO:0009055,GO:0051536
SpGA2022_018524-R0	NA
SpGA2022_018525-R0	GO:0016791
SpGA2022_055588-R0	NA
SpGA2022_055589-R0	GO:0004672,GO:0004713,GO:0005524,GO:0006468
SpGA2022_055590-R0	GO:0005515
SpGA2022_055591-R0	GO:0016021,GO:0022857,GO:0055085
SpGA2022_018530-R0	GO:0006629,GO:0008374
SpGA2022_018531-R0	GO:0003824
SpGA2022_018532-R0	NA
SpGA2022_018533-R0	NA
SpGA2022_018534-R0	GO:0004729,GO:0006779,GO:0016491
SpGA2022_018535-R0	NA
SpGA2022_018536-R0	GO:0003690,GO:0006355
SpGA2022_018537-R0	NA
SpGA2022_018539-R0	NA
SpGA2022_018539-R1	NA
SpGA2022_018539-R2	NA
SpGA2022_018541-R0	NA
SpGA2022_018542-R0	NA
SpGA2022_018543-R0	NA
SpGA2022_055593-R0	GO:0071203
SpGA2022_018545-R0	GO:0003824,GO:0004801,GO:0005737,GO:0005975,GO:0006098
SpGA2022_018546-R0	GO:0006486,GO:0016757
SpGA2022_055594-R0	NA
SpGA2022_018548-R0	NA
SpGA2022_018549-R0	NA
SpGA2022_018550-R0	NA
SpGA2022_018551-R0	GO:0005515
SpGA2022_018552-R0	NA
SpGA2022_018553-R0	NA
SpGA2022_018554-R0	NA
SpGA2022_055595-R0	NA
SpGA2022_018556-R0	NA
SpGA2022_055596-R0	NA
SpGA2022_055597-R0	GO:0005515
SpGA2022_018559-R0	GO:0003824,GO:0008483,GO:0030170,GO:0033014,GO:0042286
SpGA2022_055598-R0	NA
SpGA2022_055599-R0	GO:0005515
SpGA2022_055600-R0	NA
SpGA2022_018563-R0	GO:0005515
SpGA2022_018564-R0	GO:0055085
SpGA2022_018565-R0	NA
SpGA2022_018566-R0	GO:0004601,GO:0006979,GO:0020037,GO:0042744
SpGA2022_055601-R0	NA
SpGA2022_018567-R0	GO:0000398
SpGA2022_055602-R0	GO:0003677,GO:0005515
SpGA2022_018570-R0	NA
SpGA2022_018571-R0	NA
SpGA2022_018572-R0	NA
SpGA2022_018573-R0	NA
SpGA2022_018574-R0	NA
SpGA2022_018575-R0	GO:0003677,GO:0005634
SpGA2022_055603-R0	GO:0006269
SpGA2022_055604-R0	GO:0008641
SpGA2022_018578-R0	NA
SpGA2022_018579-R0	NA
SpGA2022_018580-R0	GO:0005515
SpGA2022_055605-R0	GO:0005524
SpGA2022_018582-R0	NA
SpGA2022_018584-R0	GO:0016491
SpGA2022_055606-R0	GO:0008641
SpGA2022_055607-R0	GO:0004674,GO:0005524
SpGA2022_055608-R0	GO:0016491,GO:0030151
SpGA2022_055609-R0	GO:0016491,GO:0030151
SpGA2022_018587-R0	GO:0032434
SpGA2022_018588-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_018589-R0	GO:0046983
SpGA2022_018590-R0	NA
SpGA2022_018591-R0	GO:0046983
SpGA2022_055610-R0	NA
SpGA2022_018593-R0	NA
SpGA2022_018593-R1	GO:0005524,GO:0005737,GO:0016887,GO:0030163,GO:0036402
SpGA2022_018595-R0	NA
SpGA2022_018596-R0	GO:0006629
SpGA2022_018597-R0	NA
SpGA2022_018598-R0	NA
SpGA2022_018599-R0	NA
SpGA2022_018600-R0	GO:0005985,GO:0005986,GO:0016757,GO:0046524
SpGA2022_018601-R0	NA
SpGA2022_018602-R0	NA
SpGA2022_018603-R0	GO:0006621,GO:0016021,GO:0046923
SpGA2022_018604-R0	NA
SpGA2022_018605-R0	GO:0004843,GO:0008270,GO:0016579
SpGA2022_018606-R0	NA
SpGA2022_018607-R0	NA
SpGA2022_018608-R0	GO:0042721,GO:0045039
SpGA2022_018609-R0	GO:0016757,GO:0047262
SpGA2022_018610-R0	GO:0007165
SpGA2022_018611-R0	NA
SpGA2022_018612-R0	NA
SpGA2022_055612-R0	GO:0003934,GO:0046654
SpGA2022_018614-R0	GO:0016491
SpGA2022_055613-R0	GO:0016491
SpGA2022_018616-R0	NA
SpGA2022_055614-R0	GO:0016491
SpGA2022_018618-R0	GO:0003824,GO:0004372,GO:0019264,GO:0030170,GO:0035999
SpGA2022_018619-R0	NA
SpGA2022_018619-R1	NA
SpGA2022_018620-R0	GO:0003700,GO:0006355,GO:0043565
SpGA2022_018621-R0	NA
SpGA2022_055616-R0	GO:0003755,GO:0005515
SpGA2022_018624-R0	GO:0005524,GO:0007018,GO:0008017,GO:1990939
SpGA2022_018625-R0	NA
SpGA2022_055617-R0	GO:0003677,GO:0003916,GO:0003917,GO:0006265
SpGA2022_055618-R0	GO:0005682
SpGA2022_055619-R0	NA
SpGA2022_055620-R0	NA
SpGA2022_018629-R0	NA
SpGA2022_018630-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_018631-R0	GO:0005504,GO:0009627
SpGA2022_018632-R0	NA
SpGA2022_018634-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_018634-R1	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_055622-R0	NA
SpGA2022_018635-R0	GO:0003677,GO:0003689,GO:0005524,GO:0005663,GO:0006260,GO:0006281,GO:0016887
SpGA2022_018636-R0	GO:0000139,GO:0015165,GO:0016021,GO:0090481
SpGA2022_055623-R0	GO:0006886,GO:0031267
SpGA2022_018638-R0	GO:0006355,GO:0046983
SpGA2022_055624-R0	GO:0003676
SpGA2022_018640-R0	GO:0005524,GO:0016301,GO:0016310,GO:0030246,GO:2001070
SpGA2022_055625-R0	NA
SpGA2022_018642-R0	GO:0004190,GO:0006508
SpGA2022_018642-R1	GO:0004190,GO:0006508
SpGA2022_018643-R0	NA
SpGA2022_018643-R1	NA
SpGA2022_055628-R0	GO:0003951,GO:0006741,GO:0019674
SpGA2022_018645-R0	NA
SpGA2022_018646-R0	NA
SpGA2022_018647-R0	GO:0005515
SpGA2022_018648-R0	NA
SpGA2022_018649-R0	GO:0004672,GO:0005515,GO:0005524,GO:0006468
SpGA2022_018650-R0	NA
SpGA2022_055629-R0	GO:0003723,GO:0003743,GO:0006413
SpGA2022_018652-R0	NA
SpGA2022_055630-R0	GO:0003677
SpGA2022_055631-R0	NA
SpGA2022_018655-R0	NA
SpGA2022_018656-R0	NA
SpGA2022_018657-R0	NA
SpGA2022_055632-R0	GO:0016757
SpGA2022_018659-R0	GO:0005515
SpGA2022_055633-R0	GO:0005507,GO:0008131,GO:0009308,GO:0048038
SpGA2022_018661-R0	NA
SpGA2022_018662-R0	GO:0003746,GO:0003924,GO:0005525,GO:0006414
SpGA2022_055634-R0	GO:0004672,GO:0004674,GO:0005524,GO:0006468
SpGA2022_018664-R0	NA
SpGA2022_018665-R0	NA
SpGA2022_018666-R0	GO:0005515
SpGA2022_055635-R0	GO:0015297,GO:0016020,GO:0042910,GO:0055085
SpGA2022_018668-R0	GO:0015297,GO:0016020,GO:0042910,GO:0055085
SpGA2022_018669-R0	GO:0005525
SpGA2022_018670-R0	NA
SpGA2022_018671-R0	GO:0005515
SpGA2022_018672-R0	NA
SpGA2022_055636-R0	GO:0000398,GO:0046540
SpGA2022_055637-R0	GO:0003680
SpGA2022_018675-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018676-R0	NA
SpGA2022_018677-R0	NA
SpGA2022_018678-R0	NA
SpGA2022_018679-R0	GO:0005315,GO:0006817,GO:0016020
SpGA2022_018680-R0	NA
SpGA2022_055638-R0	GO:0030246
SpGA2022_018681-R0	GO:0016491
SpGA2022_018683-R0	GO:0005680,GO:0090266
SpGA2022_018684-R0	GO:0005515
SpGA2022_055639-R0	NA
SpGA2022_018686-R0	NA
SpGA2022_055640-R0	GO:0005515,GO:0008270
SpGA2022_018688-R0	NA
SpGA2022_018689-R0	NA
SpGA2022_018689-R1	GO:0003824,GO:0005975,GO:0016853,GO:0030246
SpGA2022_018691-R0	GO:0008168
SpGA2022_018692-R0	NA
SpGA2022_018693-R0	GO:0006351,GO:0043565
SpGA2022_018694-R0	GO:0005515
SpGA2022_055642-R0	GO:0003676
SpGA2022_018696-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_055643-R0	NA
SpGA2022_055644-R0	NA
SpGA2022_018699-R0	GO:0005525
SpGA2022_018700-R0	NA
SpGA2022_018701-R0	NA
SpGA2022_018702-R0	GO:0005524,GO:0016887
SpGA2022_018703-R0	GO:0003677,GO:0003700,GO:0006355
SpGA2022_055645-R0	GO:0004553,GO:0071704
SpGA2022_018705-R0	NA
SpGA2022_018706-R0	NA
SpGA2022_055646-R0	NA
SpGA2022_055647-R0	GO:0004672,GO:0005524,GO:0006468
SpGA2022_018709-R0	GO:0008168
SpGA2022_055648-R0	NA
SpGA2022_055649-R0	GO:0003824,GO:0004553,GO:0005975
SpGA2022_055650-R0	GO:0008987,GO:0009435,GO:0051539
SpGA2022_055651-R0	NA
SpGA2022_018714-R0	GO:0016787
SpGA2022_018715-R0	GO:0010167,GO:0015706
SpGA2022_055652-R0	GO:0003743
SpGA2022_018717-R0	NA
SpGA2022_055653-R0	NA
SpGA2022_055654-R0	GO:0005506,GO:0016705,GO:0020037
SpGA2022_018720-R0	NA
SpGA2022_018721-R0	NA
SpGA2022_018722-R0	GO:0000159,GO:0007165,GO:0019888
SpGA2022_018723-R0	NA
SpGA2022_018724-R0	GO:0004222,GO:0006508,GO:0008237
SpGA2022_018725-R0	GO:0032984,GO:0051117
SpGA2022_018726-R0	NA
SpGA2022_018728-R0	GO:0005515
SpGA2022_018728-R1	NA
SpGA2022_018729-R0	GO:0003735,GO:0005840,GO:0006412
SpGA2022_055656-R0	NA
SpGA2022_018730-R0	NA
SpGA2022_018732-R0	GO:0004553,GO:0071704
SpGA2022_018733-R0	GO:0005515,GO:0016021,GO:0032977
SpGA2022_018734-R0	NA
SpGA2022_018735-R0	GO:0003697,GO:0005524,GO:0006281
SpGA2022_055657-R0	GO:0003676,GO:0005515
SpGA2022_018737-R0	NA
SpGA2022_055658-R0	GO:0005515,GO:0008270
SpGA2022_018739-R0	NA
SpGA2022_018740-R0	NA
SpGA2022_018741-R0	NA
SpGA2022_018742-R0	NA
SpGA2022_018743-R0	GO:0000724,GO:0003677
SpGA2022_055659-R0	NA
SpGA2022_018745-R0	NA
SpGA2022_018746-R0	GO:0006486,GO:0016757
SpGA2022_055660-R0	GO:0005515
SpGA2022_055661-R0	GO:0005216,GO:0005249,GO:0005515,GO:0006811,GO:0006813,GO:0016020,GO:0055085
SpGA2022_018749-R0	NA
SpGA2022_018750-R0	NA
SpGA2022_018751-R0	GO:0016702
SpGA2022_018752-R0	NA
SpGA2022_018753-R0	NA
SpGA2022_018754-R0	NA
SpGA2022_018755-R0	NA
SpGA2022_018756-R0	GO:0003824,GO:0004587,GO:0008483,GO:0030170
SpGA2022_018757-R0	GO:0003824,GO:0004587
SpGA2022_018758-R0	GO:0003676,GO:0003723
SpGA2022_055662-R0	GO:0005525
